workclass,age,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
2,33,594187,12,14,2,9,0,4,1,44,1
2,63,200474,3,2,0,13,1,4,1,39,0
1,52,152795,11,9,2,10,0,4,1,51,1
2,17,230789,6,5,4,11,3,2,1,21,0
2,31,114691,11,9,4,11,3,4,1,39,0
2,35,194591,15,10,2,12,0,4,1,39,0
2,31,114691,11,9,2,6,0,4,1,39,1
5,51,42017,15,10,0,9,1,4,0,39,0
1,48,383384,11,9,2,2,0,4,1,59,0
2,28,29444,11,9,2,5,0,0,1,39,0
0,42,53727,11,9,2,13,0,4,1,39,0
2,38,277022,15,10,0,0,4,4,0,39,0
1,43,113324,9,13,2,9,0,4,1,39,1
2,30,342709,11,9,2,5,0,4,1,39,0
2,24,179203,2,8,4,11,2,4,1,54,0
2,46,251474,9,13,2,3,0,4,1,59,1
2,50,93730,0,6,2,13,0,4,1,59,0
2,22,37894,11,9,5,7,2,4,1,34,0
5,18,272918,11,9,4,0,3,2,1,14,0
2,53,151411,9,13,2,9,0,4,1,44,1
2,40,210648,9,13,2,9,0,4,1,43,1
4,36,347491,10,16,2,9,0,4,1,34,0
2,32,255885,9,13,2,3,0,4,1,42,1
2,39,356838,11,9,4,4,3,4,1,11,0
2,46,216164,11,9,2,5,0,4,1,39,0
1,26,288781,9,13,4,0,1,4,1,41,0
2,19,439779,15,10,4,11,3,4,1,14,0
2,24,161638,11,9,2,6,1,4,0,39,0
2,28,190525,12,14,4,9,3,4,1,39,0
1,25,276249,12,14,4,9,3,4,0,39,0
2,44,147265,15,10,2,3,0,4,1,39,1
2,38,245090,11,9,2,2,0,4,1,39,0
5,42,219682,12,14,0,3,1,4,1,44,0
2,28,392100,11,9,2,2,3,4,1,39,0
2,36,358682,9,13,4,3,2,4,1,49,0
2,47,262244,9,13,4,11,1,2,1,59,1
1,21,218445,15,10,4,0,3,4,0,39,0
2,35,509462,9,13,4,3,1,4,0,44,0
2,26,213258,11,9,2,2,0,4,1,39,0
2,21,118401,15,10,4,7,1,4,0,29,0
4,67,45814,5,4,2,4,0,4,1,39,0
2,54,329733,11,9,4,3,4,4,1,39,1
2,26,29957,12,14,4,12,2,4,1,24,0
2,51,215854,9,13,0,9,1,4,0,49,0
2,27,327766,15,10,0,2,1,4,1,44,0
2,27,405765,11,9,2,2,0,4,1,39,1
2,39,80680,15,10,0,6,3,4,0,39,0
2,32,177792,9,13,0,3,1,4,0,47,1
2,52,273514,11,9,5,2,1,4,1,39,0
2,21,202373,15,10,2,5,0,2,1,39,0
1,27,332785,11,9,4,10,3,4,1,37,0
2,46,149640,5,4,3,13,1,4,1,44,0
2,42,40151,8,11,2,7,0,4,1,29,0
3,79,183686,9,13,2,11,0,4,1,19,1
0,50,32801,9,13,2,3,5,0,0,39,1
1,51,96678,12,14,2,9,0,4,1,59,0
2,66,186324,9,13,2,11,0,4,1,4,1
4,36,257250,8,11,2,4,0,4,1,93,0
2,26,212800,7,12,4,9,3,4,0,35,0
2,28,55360,15,10,4,11,1,2,1,49,0
4,39,195253,14,15,2,9,0,4,1,44,1
2,43,45156,15,10,2,13,0,4,1,59,0
2,20,435469,11,9,4,7,3,4,0,39,0
2,29,231287,15,10,0,12,4,4,1,39,0
2,60,165517,15,10,2,5,0,4,1,39,0
2,34,73161,11,9,2,11,0,4,1,39,1
2,60,178792,11,9,6,5,1,4,0,39,0
2,38,32897,1,7,0,11,4,4,0,39,0
2,29,250967,8,11,2,6,0,4,1,39,0
2,49,379779,9,13,0,3,1,4,0,39,0
2,37,217838,4,3,5,7,4,4,0,39,0
2,43,198965,15,10,2,11,0,4,1,37,1
2,37,220644,11,9,0,7,4,2,0,39,0
2,19,175081,6,5,4,2,2,4,1,59,0
2,29,180299,15,10,2,13,0,4,1,34,0
4,40,548664,11,9,2,2,0,4,1,14,0
2,53,278114,5,4,2,3,0,4,1,39,1
2,27,394927,9,13,2,11,0,4,1,54,0
2,29,236938,7,12,0,2,4,4,0,37,0
2,25,232991,4,3,2,6,0,3,1,39,0
2,38,34378,11,9,2,11,0,4,1,54,0
3,48,81513,9,13,2,3,0,4,1,49,1
2,18,106780,15,10,4,7,3,4,0,11,0
2,37,329026,11,9,2,0,5,4,0,39,1
2,48,26490,9,13,6,7,4,4,0,19,0
2,50,338033,15,10,4,7,1,4,1,31,0
2,24,21154,15,10,4,0,3,4,0,29,0
2,34,209449,15,10,2,12,0,2,1,39,1
2,19,389143,15,10,4,11,3,4,1,39,0
2,39,101260,11,9,4,6,3,4,1,39,0
2,40,198270,15,10,0,7,1,4,0,39,0
2,30,45781,11,9,4,0,4,4,0,39,0
2,27,134566,11,9,4,0,1,4,1,39,0
2,46,422813,15,10,2,0,0,4,1,39,1
1,24,103277,9,13,4,9,3,4,0,49,0
2,18,201871,2,8,4,7,3,4,1,19,0
4,50,167728,10,16,2,9,0,4,1,59,1
2,42,211517,1,7,2,6,0,4,1,39,0
2,42,118212,6,5,2,13,0,4,1,39,0
2,57,98926,15,10,6,12,1,4,0,15,0
2,27,207352,9,13,2,12,0,1,1,39,1
2,31,206609,0,6,2,6,0,4,1,39,0
1,34,104509,12,14,5,9,4,4,0,39,0
4,55,170350,11,9,0,7,2,4,0,39,0
2,56,183884,1,7,2,6,0,4,1,39,0
5,35,154410,15,10,4,4,3,4,1,39,0
2,28,274679,12,14,4,9,1,4,1,49,0
2,38,252662,9,13,0,3,1,4,1,39,0
3,30,356689,11,9,2,5,0,4,1,59,0
2,18,205218,15,10,4,7,3,4,0,19,0
2,35,241306,8,11,2,12,0,4,1,39,1
2,53,139127,11,9,0,7,1,4,0,39,0
2,46,175625,14,15,0,9,4,4,0,39,0
2,45,206459,15,10,2,0,0,4,1,39,0
2,35,176123,0,6,2,7,0,1,1,59,0
2,41,111483,11,9,4,0,3,4,1,39,0
4,60,106118,11,9,2,11,0,4,1,68,1
2,19,162094,11,9,4,6,3,4,1,39,0
2,28,145284,11,9,0,13,1,4,1,68,0
2,29,242482,11,9,4,7,1,4,1,31,0
4,35,160192,15,10,4,2,3,4,1,39,0
2,18,156950,11,9,4,0,3,4,1,34,0
2,53,215572,11,9,4,2,1,4,1,39,0
2,26,173593,12,14,2,6,0,4,1,19,0
2,55,193374,15,10,2,12,0,4,1,39,1
1,45,334039,15,10,2,3,0,4,1,39,1
2,28,337664,11,9,4,6,3,4,1,39,0
2,32,113504,9,13,2,3,0,4,1,39,1
2,27,177072,11,9,4,5,3,4,1,39,0
2,35,174503,11,9,0,2,1,4,0,39,0
2,36,214807,11,9,0,5,4,4,0,36,0
2,23,100345,9,13,4,11,3,4,1,19,0
2,22,409230,2,8,4,13,2,4,1,39,0
3,65,115922,9,13,2,3,0,4,1,39,1
2,25,243560,11,9,4,11,3,4,0,39,0
2,31,127215,15,10,2,11,0,4,1,39,0
5,50,276241,9,13,2,3,0,4,1,39,1
5,49,175109,15,10,2,9,0,4,1,49,1
2,43,498079,9,13,0,3,4,4,0,39,0
0,23,344394,15,10,2,0,2,4,0,39,0
2,23,245302,15,10,0,11,3,2,0,39,0
2,63,43313,0,6,2,2,0,4,1,39,0
2,33,188467,11,9,4,4,1,4,1,39,0
3,51,351278,9,13,0,4,4,4,1,49,0
2,31,182246,11,9,0,2,1,4,1,44,0
2,31,387116,15,10,4,0,1,2,0,35,0
2,47,34248,8,11,2,11,0,4,1,39,1
5,54,198741,15,10,2,10,0,4,1,39,1
2,23,32950,15,10,4,11,1,4,1,39,0
2,34,381153,11,9,2,3,0,4,1,39,1
2,46,100067,1,7,2,7,5,2,0,34,1
2,34,208785,7,12,0,11,1,4,1,49,1
2,31,61559,11,9,4,7,1,4,1,49,0
2,41,176452,11,9,2,12,0,4,1,39,0
4,27,328518,8,11,4,9,2,4,1,29,0
2,23,378546,15,10,4,2,3,4,1,39,0
1,24,212210,7,12,4,0,3,4,0,19,0
0,59,178660,7,12,2,0,0,4,1,39,0
4,35,22641,11,9,2,13,0,0,1,39,0
2,59,316027,11,9,2,7,0,4,1,44,0
2,47,431515,8,11,2,2,0,4,1,39,1
4,51,149770,11,9,0,11,1,4,0,43,0
2,42,165916,9,13,0,0,4,4,0,44,0
0,29,107411,15,10,3,0,3,4,0,39,0
2,23,217961,11,9,4,2,4,4,1,44,0
4,43,350387,11,9,2,2,0,4,1,59,0
2,46,325372,15,10,2,3,0,4,1,39,0
2,30,156718,15,10,5,0,1,4,0,39,0
2,23,216472,15,10,4,12,3,4,0,19,0
5,29,106972,12,14,4,9,1,4,0,34,0
2,33,131934,11,9,0,3,1,4,0,44,0
1,46,359193,15,10,0,0,4,4,0,44,0
2,35,261012,15,10,3,0,1,2,0,39,0
2,25,113654,11,9,5,3,4,4,0,36,0
2,35,218955,9,13,2,11,0,4,1,39,0
2,30,115963,5,4,4,6,4,4,1,41,0
2,39,80638,15,10,2,7,0,1,1,79,1
2,37,147258,15,10,2,2,0,4,1,54,0
2,22,214635,11,9,4,6,1,4,1,41,0
2,25,200318,11,9,2,13,0,4,1,59,0
2,50,138270,11,9,2,11,5,2,0,39,0
2,33,103435,8,11,5,9,1,4,1,44,0
3,59,133201,4,3,2,4,0,4,1,39,0
2,24,175183,11,9,4,0,1,4,0,39,0
2,41,99870,9,13,2,11,0,4,1,54,0
2,60,113440,9,13,0,3,3,4,1,59,0
2,19,85690,11,9,4,6,4,4,1,29,0
2,23,45713,15,10,4,2,2,4,1,39,0
2,24,113936,9,13,4,9,3,4,1,39,0
2,32,158291,11,9,2,2,0,4,1,49,1
2,27,193898,9,13,2,11,0,4,1,44,1
2,43,191982,8,11,4,0,3,4,0,54,0
2,54,271160,8,11,6,3,1,4,0,39,0
2,22,33087,11,9,2,4,0,4,1,44,0
2,29,106153,11,9,4,2,1,4,1,49,0
2,22,29444,2,8,4,4,1,0,1,49,0
2,37,105021,9,13,2,11,0,4,1,49,1
4,38,239045,10,16,2,9,0,4,1,49,1
2,34,94413,15,10,2,5,0,4,1,39,0
2,45,20534,15,10,2,6,0,4,1,79,1
2,28,350254,3,2,4,8,1,4,0,39,0
2,68,194746,10,16,0,9,1,4,0,39,0
2,36,269042,11,9,2,6,0,1,1,39,0
2,20,447488,6,5,4,7,4,4,1,29,0
2,24,267706,15,10,4,2,3,4,0,44,0
2,38,198216,15,10,0,3,4,4,0,39,0
2,32,227931,9,13,4,3,1,4,0,39,0
2,28,181776,9,13,4,7,1,4,0,49,0
2,32,132601,14,15,2,9,0,4,1,39,1
2,58,205410,11,9,2,6,0,4,1,39,0
2,38,292570,15,10,4,11,3,4,0,49,0
2,43,76460,11,9,4,0,1,4,0,39,0
2,28,295163,2,8,0,4,1,4,1,39,0
2,21,27255,15,10,4,0,3,4,1,39,0
2,23,69847,9,13,4,9,3,1,0,19,0
2,41,317539,15,10,2,2,0,2,1,39,0
2,27,195678,9,13,2,9,0,4,1,39,0
2,54,466502,5,4,6,7,4,4,1,29,0
1,28,220754,11,9,5,13,3,4,0,24,0
2,36,343476,11,9,0,2,1,4,1,29,0
4,60,38622,15,10,2,3,0,4,1,39,0
5,34,173730,12,14,2,3,0,4,1,37,0
2,32,178623,11,9,4,7,1,2,0,39,0
2,27,300783,15,10,2,11,5,4,0,41,1
2,60,224644,0,6,2,11,0,4,1,39,0
2,39,191502,8,11,2,2,0,4,1,39,0
2,59,61885,2,8,0,13,2,2,1,34,0
4,34,213887,10,16,2,9,0,4,1,31,1
2,36,331395,8,11,2,3,0,4,1,39,0
2,54,145098,15,10,2,11,0,4,1,39,1
2,48,123075,8,11,2,12,0,4,1,39,1
2,19,216804,5,4,4,7,3,4,1,32,0
2,40,188291,14,15,2,9,0,4,1,39,1
2,25,33610,11,9,4,5,1,4,1,44,0
2,39,234901,7,12,5,0,4,4,1,39,0
4,34,349148,15,10,2,2,0,4,1,39,0
2,30,168443,11,9,5,7,4,4,0,29,0
2,43,211860,11,9,4,7,4,2,0,23,0
2,35,193961,9,13,2,9,0,1,1,39,1
4,59,75804,11,9,2,4,0,4,1,64,1
4,33,176185,11,9,2,2,0,4,1,39,0
2,22,306779,15,10,4,5,3,4,1,49,0
2,48,265192,11,9,2,2,0,4,1,44,0
2,54,139347,11,9,6,0,4,4,0,39,0
2,49,107682,15,10,0,0,1,4,0,37,0
2,37,34173,9,13,4,12,1,4,0,39,0
2,45,128378,11,9,2,6,0,2,1,39,0
3,51,195638,15,10,5,11,1,4,0,39,0
2,46,59287,15,10,2,2,0,4,1,39,0
4,31,162442,9,13,2,3,5,4,0,39,1
2,39,344743,15,10,2,0,3,2,0,49,1
2,26,176795,9,13,4,0,3,4,0,39,1
2,31,309620,12,14,2,9,0,1,1,5,0
2,39,336880,11,9,2,6,0,4,1,39,1
2,26,206600,1,7,4,7,2,4,1,29,0
2,25,193051,9,13,2,12,0,4,1,34,0
2,49,62793,11,9,0,11,3,4,0,39,0
2,53,264939,9,13,4,9,1,4,0,44,0
2,52,370552,13,1,2,6,0,4,1,39,0
2,52,163678,11,9,2,13,0,4,1,54,0
2,50,558490,11,9,0,0,1,2,1,39,0
2,76,208843,5,4,6,10,1,4,1,29,0
2,19,95078,11,9,4,0,3,4,0,14,0
2,25,169679,11,9,2,13,0,4,1,39,0
2,45,101320,11,9,0,0,4,4,0,39,0
2,34,168906,7,12,0,0,3,4,0,34,0
2,20,212582,15,10,4,7,3,4,0,15,0
2,27,99897,15,10,2,12,0,4,1,39,0
2,43,175224,11,9,2,7,0,4,1,59,0
2,23,149704,11,9,4,0,3,4,0,39,0
0,37,214542,15,10,0,0,4,2,0,39,0
2,31,167319,9,13,2,3,0,4,1,39,0
5,33,43716,15,10,2,2,0,4,1,3,0
2,28,191935,7,12,4,11,3,4,1,19,0
2,35,338611,15,10,0,0,4,4,0,39,0
2,41,136419,7,12,2,12,0,4,1,72,1
2,17,72321,1,7,4,7,2,4,0,11,0
1,41,189956,9,13,2,9,5,2,0,39,1
2,44,403782,8,11,0,11,1,4,1,44,0
2,47,456661,5,4,2,2,0,4,1,39,0
2,24,279041,11,9,4,5,3,2,1,39,0
4,38,65716,8,11,0,7,4,4,0,39,0
2,34,189809,15,10,2,3,0,2,1,51,0
1,62,223637,11,9,0,7,1,2,0,34,0
1,27,199343,11,9,2,0,0,4,1,37,0
2,59,139344,15,10,2,0,5,4,0,39,1
2,35,119098,12,14,2,3,0,4,1,39,0
2,38,195025,11,9,5,7,4,2,0,31,0
2,28,186720,15,10,4,7,3,4,0,49,0
2,28,328923,11,9,4,0,2,4,0,37,0
5,59,159472,6,5,2,13,0,4,1,39,0
2,42,138662,15,10,5,0,3,4,0,39,0
1,54,286342,12,14,4,9,1,4,0,31,1
2,39,181705,11,9,2,9,0,4,1,44,0
2,41,193882,9,13,2,4,0,4,1,39,0
2,43,216497,9,13,0,0,4,4,0,39,0
3,32,124919,9,13,2,7,0,1,1,49,1
2,58,256274,11,9,0,0,1,4,0,39,0
2,43,326379,11,9,0,2,1,4,1,39,0
2,31,243142,11,9,0,6,4,4,0,39,0
1,51,155118,12,14,2,9,5,4,0,68,1
2,54,189607,9,13,4,7,3,2,0,35,0
2,20,39478,15,10,4,6,1,4,1,68,0
2,35,206951,15,10,2,11,0,4,1,39,1
2,22,127647,11,9,4,7,3,4,0,35,0
2,42,182302,11,9,2,3,0,4,1,39,0
5,44,166597,12,14,2,0,0,4,1,39,1
4,28,33363,11,9,2,4,0,4,1,68,1
3,74,167537,15,10,2,3,0,4,1,34,1
2,34,179378,11,9,2,3,5,2,0,39,0
5,50,297551,11,9,2,9,0,4,1,51,0
2,50,198362,8,11,6,3,4,4,0,39,0
2,43,240504,11,9,2,5,0,4,1,39,0
4,29,169662,11,9,2,2,0,4,1,39,0
2,61,210488,11,9,2,3,0,4,1,49,1
2,21,154835,15,10,4,0,3,1,0,39,0
2,27,333296,9,13,4,7,1,4,1,29,0
2,47,192793,10,16,2,9,0,4,1,39,1
2,33,136331,11,9,2,2,0,4,1,39,0
2,22,509048,11,9,4,11,2,2,0,36,0
2,38,318610,15,10,0,0,4,2,0,39,0
2,45,104521,15,10,2,2,0,4,1,39,0
2,42,247695,11,9,2,6,0,4,1,44,1
2,35,219546,15,10,4,2,1,4,1,44,0
2,21,169699,11,9,4,0,1,4,0,39,0
5,49,131302,8,11,0,0,1,2,0,43,0
2,50,171852,9,13,5,9,3,3,0,39,0
5,36,340091,10,16,2,9,5,4,0,35,1
2,20,204641,11,9,4,0,3,4,1,19,0
2,49,213431,11,9,5,9,4,2,0,39,0
5,40,377018,9,13,2,9,0,4,1,59,1
2,22,184543,15,10,0,0,4,4,0,39,0
2,67,233022,1,7,6,0,4,4,0,19,0
2,21,177420,15,10,4,0,1,3,0,39,0
4,60,21101,11,9,2,4,0,0,1,49,0
2,17,52486,1,7,4,7,3,4,0,11,0
5,49,36177,9,13,2,3,0,4,1,44,1
2,38,102350,15,10,0,2,4,4,1,39,0
2,38,165930,11,9,2,2,0,4,1,39,0
2,35,297574,7,12,2,3,0,4,1,93,1
2,40,120277,15,10,4,11,1,4,1,39,0
2,40,155972,11,9,2,13,0,4,1,59,1
5,46,162852,11,9,0,0,4,4,0,39,0
2,25,64860,15,10,3,0,4,4,0,21,0
2,24,322674,7,12,4,5,1,4,1,47,0
2,62,202242,11,9,2,6,0,4,1,47,0
2,54,175262,13,1,2,2,0,1,1,39,0
2,23,201682,9,13,2,0,2,4,0,39,0
2,60,166330,11,9,2,0,5,4,0,39,0
3,18,147612,11,9,4,4,3,4,0,7,0
1,41,213154,15,10,2,0,5,2,0,39,0
1,45,33798,12,14,4,9,1,4,0,39,0
5,62,199198,8,11,6,3,4,2,0,39,0
2,28,90915,9,13,3,12,4,2,0,39,0
3,36,337778,15,10,2,3,0,4,1,59,1
2,31,187203,11,9,4,11,2,4,1,39,0
2,44,261497,11,9,2,5,0,2,1,39,0
4,33,361817,11,9,5,2,4,4,1,49,0
4,62,226546,14,15,2,9,0,4,1,15,0
2,27,100168,5,4,2,7,5,4,0,39,0
0,42,272625,8,11,0,0,4,2,0,39,1
2,55,254516,6,5,4,5,2,2,1,36,0
2,41,207375,11,9,4,11,1,4,0,49,0
2,45,48271,15,10,2,0,5,4,0,39,1
4,67,152102,11,9,6,4,1,4,1,64,0
2,25,234665,8,11,2,2,0,4,1,44,0
2,22,180060,9,13,4,3,4,4,1,39,0
2,19,32477,15,10,4,7,3,4,1,19,0
2,26,137658,9,13,4,3,1,4,0,44,0
2,61,228287,11,9,2,2,0,4,1,49,0
2,43,33310,11,9,0,0,1,4,0,39,0
2,53,270546,11,9,0,8,1,4,0,19,0
0,53,290290,15,10,0,0,1,4,1,44,0
3,42,287037,2,8,0,2,1,4,1,9,0
2,36,128516,11,9,2,0,5,4,0,39,1
4,55,185195,9,13,2,3,0,4,1,93,0
2,17,98005,1,7,4,11,3,4,0,15,0
4,55,283635,14,15,0,9,1,4,0,34,0
2,36,98360,11,9,2,3,0,4,1,39,0
1,40,202872,12,14,2,9,5,4,0,39,1
4,54,118365,0,6,0,7,1,2,0,9,0
4,45,184285,9,13,0,9,1,4,1,44,0
2,48,345831,15,10,2,12,0,4,1,39,1
1,40,99679,14,15,4,3,1,4,1,59,1
2,31,253354,9,13,2,9,0,4,1,49,0
2,26,190650,9,13,4,0,3,1,1,39,0
2,19,204389,11,9,4,0,3,3,0,24,0
0,31,294870,7,12,2,2,0,4,1,39,0
2,34,159442,11,9,4,9,1,4,0,29,0
1,55,161662,12,14,2,3,0,4,1,54,1
2,38,52738,15,10,2,2,0,4,1,39,0
2,21,252024,11,9,4,5,2,4,1,19,0
2,27,189702,5,4,2,2,0,4,1,39,0
2,35,407913,11,9,5,7,1,2,1,39,0
2,20,166527,15,10,4,0,3,3,0,19,0
4,24,34918,8,11,4,7,4,4,0,37,0
2,27,142712,12,14,4,12,1,4,1,39,0
0,18,201686,1,7,4,6,3,4,1,3,0
1,28,179759,15,10,3,0,4,4,0,39,0
2,36,94954,11,9,0,13,1,4,0,39,0
2,19,201743,15,10,4,7,3,4,0,14,0
4,59,119344,0,6,2,3,5,4,0,35,0
2,33,149726,11,9,2,13,0,4,1,45,0
2,28,419146,5,4,5,5,1,4,1,39,0
2,41,171234,15,10,0,0,1,4,0,54,0
2,30,206325,1,7,2,2,0,4,1,44,0
2,59,202682,11,9,2,2,0,4,1,39,0
2,42,121055,9,13,2,11,0,4,1,59,0
2,29,84366,0,6,3,0,4,4,0,39,0
2,60,139391,15,10,3,6,1,4,1,49,1
2,41,30759,5,4,2,3,0,4,1,59,0
2,32,137875,15,10,0,11,4,4,0,29,0
2,20,238384,11,9,4,11,1,4,0,29,0
2,49,340755,12,14,2,11,0,4,1,39,1
1,36,224947,9,13,4,9,4,4,1,39,0
5,33,111994,15,10,0,0,4,4,0,44,0
2,25,125491,15,10,4,7,1,1,0,33,0
1,40,99185,7,12,2,10,0,4,1,39,0
2,48,249935,11,9,2,13,0,4,1,43,0
2,51,206775,15,10,2,5,0,4,1,49,0
2,22,230704,7,12,4,5,3,2,1,19,0
2,34,242361,15,10,2,9,0,2,1,49,0
2,22,134746,0,6,2,11,5,4,0,39,0
2,56,174040,11,9,0,7,1,4,1,39,0
2,36,273604,9,13,4,7,1,4,0,39,0
2,18,192409,15,10,4,11,3,4,0,19,0
4,26,102476,11,9,4,2,3,4,1,49,0
2,48,234504,11,9,2,3,0,4,1,49,0
4,35,468713,11,9,2,3,0,4,1,39,0
2,29,84560,11,9,4,5,3,4,1,39,0
2,47,148995,11,9,2,2,0,4,1,39,1
2,21,34816,8,11,2,0,5,4,0,11,0
2,28,211184,15,10,4,11,1,4,0,49,0
2,53,33304,15,10,2,13,0,4,1,39,1
0,65,179985,11,9,0,0,1,4,0,39,0
2,26,219815,15,10,3,0,4,4,0,39,0
2,26,106548,11,9,2,2,0,4,1,49,0
2,70,89787,11,9,2,9,0,4,1,19,0
2,55,164857,15,10,0,6,3,4,1,39,0
0,27,257124,9,13,4,13,2,4,1,34,0
2,31,227446,15,10,2,3,0,4,1,39,1
2,24,189749,1,7,2,2,0,4,1,39,0
2,22,176321,5,4,4,7,4,4,0,39,0
2,26,284250,11,9,4,2,4,2,0,39,0
2,23,101885,0,6,4,2,1,4,0,39,0
4,41,134130,11,9,2,4,0,4,1,59,0
2,52,260938,12,14,2,11,0,4,1,39,0
4,41,238184,11,9,2,4,5,4,0,39,0
4,59,148626,0,6,2,4,0,4,1,39,0
2,65,113323,9,13,2,3,0,4,1,39,1
1,24,34246,9,13,4,9,1,1,1,39,0
2,31,279680,15,10,2,5,0,4,1,44,0
2,84,188328,11,9,6,9,1,4,0,15,0
2,51,96609,15,10,2,2,0,4,1,39,0
1,24,84257,9,13,4,9,1,4,1,49,0
2,30,275632,11,9,2,6,0,4,1,44,0
2,22,385540,0,6,4,7,1,4,1,39,0
2,30,196342,12,14,4,9,1,4,1,39,0
2,47,97176,15,10,0,3,4,4,0,39,0
2,19,197714,11,9,4,11,3,4,0,34,0
4,43,147099,15,10,0,0,4,4,0,35,0
2,30,186346,9,13,4,3,1,4,0,49,0
2,46,73434,12,14,0,3,1,4,0,44,0
1,49,275074,9,13,2,9,0,4,1,59,0
2,37,209214,4,3,4,6,4,4,0,39,0
2,42,210525,12,14,4,3,1,4,1,39,0
2,46,176684,7,12,4,0,1,4,0,39,0
2,23,210474,15,10,4,7,3,4,0,19,0
2,26,293690,9,13,2,2,0,4,1,57,1
2,64,149775,12,14,4,9,2,4,0,7,0
2,20,323009,11,9,4,0,4,4,0,39,0
2,31,126950,11,9,0,13,1,4,1,39,0
2,44,115411,15,10,0,6,1,4,1,39,0
2,23,265356,9,13,4,3,4,4,1,39,0
1,31,192565,12,14,2,9,0,4,1,85,1
4,35,348771,1,7,2,2,0,4,1,35,0
4,30,148959,15,10,0,2,1,4,1,34,0
2,35,126569,11,9,0,2,3,4,1,19,0
2,40,105936,11,9,3,0,3,4,0,37,0
2,18,188076,1,7,4,7,3,4,0,19,0
2,23,184400,0,6,4,13,3,1,1,29,0
2,63,124242,11,9,2,0,0,2,1,39,0
5,20,200819,11,9,4,13,3,4,1,39,0
1,50,100480,12,14,2,3,0,4,1,59,1
2,49,129513,12,14,2,11,0,4,1,44,0
4,53,297796,0,6,2,4,0,4,1,39,0
2,34,195488,11,9,5,0,3,4,0,39,0
2,54,153486,11,9,0,13,1,4,1,55,1
2,40,126845,15,10,2,0,0,4,1,39,1
2,22,206974,9,13,4,11,1,4,0,39,0
2,28,412149,0,6,4,4,2,4,1,34,0
2,24,653574,11,9,4,2,3,4,1,39,0
2,37,70562,3,2,4,7,4,4,0,47,0
2,62,197514,11,9,2,11,5,4,0,15,0
2,51,334679,8,11,6,9,4,1,0,39,0
2,31,151484,11,9,4,0,3,4,0,7,0
3,42,78765,15,10,0,3,4,4,1,85,1
2,42,98427,11,9,2,7,5,2,0,34,0
2,54,230767,7,12,2,2,0,4,1,39,0
2,23,117606,9,13,4,3,3,4,0,59,0
2,28,68642,11,9,4,7,1,4,0,45,0
2,42,341638,1,7,0,2,1,4,1,39,0
2,30,65920,11,9,4,3,1,2,1,39,0
0,33,188246,11,9,2,2,0,4,1,39,0
2,33,198727,11,9,0,12,1,4,0,39,0
2,27,706026,1,7,2,5,0,4,1,39,0
2,62,77884,4,3,2,4,0,1,1,39,0
2,17,160758,0,6,4,11,2,4,1,29,0
2,58,201112,15,10,0,0,1,2,0,54,1
2,34,230246,9,13,2,9,0,4,1,41,1
2,20,373935,11,9,4,5,3,4,1,34,0
0,64,341695,15,10,2,0,5,4,0,39,1
2,27,119793,15,10,2,2,0,4,1,54,0
2,41,178002,11,9,2,0,5,4,0,39,1
2,40,233130,5,4,2,2,0,4,1,39,0
1,53,192982,12,14,2,0,0,4,1,37,1
2,44,33155,10,16,4,9,1,4,1,44,0
2,37,187346,4,3,4,0,2,4,0,39,0
2,46,78529,9,13,2,12,0,4,1,59,1
2,17,101626,6,5,4,6,3,4,1,19,0
2,35,117567,11,9,0,2,1,4,1,39,0
1,36,110791,7,12,5,0,4,4,0,39,0
5,49,207120,11,9,2,5,0,4,1,39,1
2,48,43206,14,15,0,9,4,4,0,24,0
2,26,120238,9,13,4,11,2,4,1,39,0
2,26,189219,7,12,4,0,1,4,0,7,0
5,35,190895,11,9,2,2,0,4,1,39,0
2,29,83517,6,5,4,6,1,4,1,39,0
1,36,59313,15,10,5,0,3,2,1,39,0
2,25,202033,9,13,2,9,0,4,1,39,0
1,18,55658,0,6,4,7,3,4,1,24,0
2,21,118186,15,10,4,11,3,2,0,19,0
2,22,279901,11,9,2,7,3,2,1,39,0
2,52,110954,11,9,2,2,0,4,1,44,1
4,36,90159,15,10,2,7,5,4,0,39,0
2,42,34278,15,10,2,11,0,4,1,49,1
2,37,37778,8,11,2,11,0,4,1,53,0
2,39,160623,7,12,4,2,3,4,1,39,0
2,32,342458,9,13,4,9,1,4,1,39,0
2,53,64322,11,9,2,3,0,4,1,39,0
2,30,373914,1,7,2,2,0,4,1,39,0
2,51,205884,15,10,2,12,5,4,0,39,1
1,62,208266,8,11,0,0,1,2,0,39,0
2,38,222450,4,3,2,6,0,4,1,39,0
2,23,348420,9,13,4,12,1,4,1,39,0
0,37,197284,15,10,4,0,3,4,1,39,0
2,41,206066,15,10,2,6,0,4,1,39,0
4,47,61885,9,13,2,11,0,4,1,39,1
2,25,299908,15,10,2,3,5,2,0,39,1
2,35,46028,7,12,0,7,4,4,0,49,0
2,30,154587,11,9,4,7,1,4,1,39,0
2,36,32334,8,11,2,3,5,4,0,49,1
2,42,319588,9,13,3,13,1,4,1,59,0
2,51,226735,11,9,2,13,0,2,1,39,0
2,34,226443,11,9,0,0,3,4,1,39,0
3,44,359259,11,9,0,2,1,4,1,59,0
2,27,36851,9,13,4,6,1,4,1,40,0
2,39,393480,11,9,5,5,1,2,1,39,0
